mes,date,ethereum,bitcoin,litecoin,monero,binance
Enero,2020-01-01,131.0168207185,7214.63738195,41.7865261885,45.2315033217,13.76444384945
Enero,2020-01-02,128.887474204,7073.712612225,40.9091567026,45.3059399624,13.35276105955
Enero,2020-01-03,130.522016763,7164.355503635,40.94900959335,48.8118537341,13.388173718
Enero,2020-01-04,134.546632612,7368.449903025,42.637890984,50.78121992005,13.74096063985
Enero,2020-01-05,137.227915658,7472.51621657,43.86607503405,52.65678539185,14.14867391935
Enero,2020-01-06,140.20390717700002,7595.580182605,44.72612676575,56.4952737555,14.5574027729
Enero,2020-01-07,142.745326012,7973.2217964,45.79070267135,57.86317202565,14.8518392253
Enero,2020-01-08,142.548101336,8176.756050104999,46.4149084175,57.95897320655,14.79008532985
Enero,2020-01-09,138.815196708,7962.349843765,45.0441691533,58.4644550194,14.45822615685
Enero,2020-01-10,139.8438590535,7946.664564785,46.5999140181,58.35122676795,14.60488734515
Enero,2020-01-11,144.3444298855,8124.000522625,49.71155528985,61.02693741705,15.01485539845
Enero,2020-01-12,144.4267559755,8104.561177185,50.1558081674,58.7356784408,15.17099960335
Enero,2020-01-13,144.849185852,8138.744459989999,50.162242856000006,58.0633867568,15.1733011591
Enero,2020-01-14,155.873239536,8510.22231128,54.78588594135,60.43631215425,15.9925304167
Enero,2020-01-15,165.76764443500002,8773.652433035,58.0448894333,65.45360003875,17.2453463386
Enero,2020-01-16,163.383897349,8729.278467715001,56.72540235795,65.72537284865,17.05032121605
Enero,2020-01-17,167.922406365,8817.719149985001,59.8941812833,68.0170791182,17.72538111455
Enero,2020-01-18,172.65889894999998,8919.765225595,60.34536609705,68.6132153666,17.9348188134
Enero,2020-01-19,170.462244204,8892.221126485001,58.9831756933,66.1836856661,17.6394146739
Enero,2020-01-20,165.72323892449998,8653.032420015,57.15744068255,64.4517602593,17.20908028665
Enero,2020-01-21,167.864917433,8650.113374125001,57.1175963243,65.5540514946,17.6579504655
Enero,2020-01-22,168.8914638475,8714.87065315,58.1535876591,65.3841402141,17.976248885049998
Enero,2020-01-23,164.303780085,8510.692481024998,55.931178349700005,63.25447380615,17.302243599900002
Enero,2020-01-24,160.529595647,8390.753806875,53.39442600805,60.5511889593,16.942366846699997
Enero,2020-01-25,160.929852203,8377.336010985,53.6666357056,61.228983152,16.8561302554
Enero,2020-01-26,164.250722029,8463.94966443,54.88710022805,62.6959085922,17.184154847800002
Enero,2020-01-27,169.91200562,8787.517870529999,57.82819356405,64.9529292011,17.58745138035
Enero,2020-01-28,173.55419255750002,9133.51862278,59.45827641505,66.51227502295,17.807545287849997
Enero,2020-01-29,176.9466532865,9337.94996595,61.0164725153,69.0594450382,18.1586936902
Enero,2020-01-30,179.317561844,9392.011705685,64.25746701875,71.8124807462,18.21691474875
Enero,2020-01-31,180.851329708,9376.24105324,67.58448247255001,72.764808867,18.34775803255
Febrero,2020-02-01,181.795370187,9376.2810612,69.968698005,72.67511581305,18.31857541045
Febrero,2020-02-02,186.6271704535,9343.310797625,70.69134072515,74.6343551656,18.333172306100003
Febrero,2020-02-03,190.7247888885,9394.50298506,70.67642106074999,76.34615352520001,18.50760749515
Febrero,2020-02-04,188.2575566585,9222.03861711,68.6181674908,75.531410559,18.2502166125
