mes,date,ethereum,bitcoin,litecoin,monero,binance
Mayo,2019-05-26,258.205954284,8306.095495174999,106.2085310906,88.89408613575,34.155247936799995
Mayo,2019-05-27,271.9759745435,8787.93968046,115.9098332975,95.4059511057,34.2833207261
Mayo,2019-05-28,270.91760488,8720.86872193,115.4415660265,97.0933166067,33.7658750572
Mayo,2019-05-29,268.423843296,8619.290508415,114.17355776,93.3250138196,32.89566180945
Mayo,2019-05-30,267.275120664,8614.79396725,112.520039825,94.1218403323,33.49459347175
Mayo,2019-05-31,258.885895777,8379.605110870001,110.2709394685,91.4909995079,32.068113326900004
Junio,2019-06-01,268.541283038,8553.589240475001,113.6429670715,92.6343283577,33.14856820525
Junio,2019-06-02,268.9245542785,8685.269565355,114.0796054575,94.5249340188,33.1948507211
Junio,2019-06-03,260.7981531015,8473.84296951,111.1841122015,92.6273111271,32.1970876665
Junio,2019-06-04,244.319427632,7887.737213705001,103.33362581065,85.4983901888,30.3009962211
Junio,2019-06-05,244.0607954195,7785.25880275,103.0314226525,84.99790265135,30.22227672615
Junio,2019-06-06,244.222810606,7754.405925775,106.7112410125,85.35892515405,31.17077114165
Junio,2019-06-07,250.475096235,7957.263437535,115.1131321495,87.59120940345,31.760339288350004
Junio,2019-06-08,247.803248271,7957.251031375,116.976871193,87.5279073842,31.85926629415
Junio,2019-06-09,237.6151265235,7779.59701945,115.8510119,85.2137662766,31.321136031
Junio,2019-06-10,238.501964141,7809.3203715,121.4393581785,85.0375264719,31.1590022878
Junio,2019-06-11,244.24395895,7899.599074375,132.055632442,86.66929970654999,31.859588642
Junio,2019-06-12,252.7544479415,8029.504023224999,137.4722047585,88.18230424885,33.4759979078
Junio,2019-06-13,258.879703651,8199.31429773,133.01091465899998,90.41815761475,35.174442231049994
Junio,2019-06-14,259.7594046775,8447.014677194999,130.0196186885,89.04821464255,33.104951631
Junio,2019-06-15,266.813400543,8738.76171532,136.165119387,92.4985392258,33.16494876595
Junio,2019-06-16,271.839261163,9075.21170069,136.6676574645,95.99897076745,32.74589455725
Junio,2019-06-17,271.898170992,9202.66557465,135.16381522749998,97.75670234505,33.2896147485
Junio,2019-06-18,268.732352431,9176.6380871,132.83499200900002,97.38966863075,34.49236412010001
Junio,2019-06-19,267.544095342,9185.00851916,136.6855585845,99.1843626781,35.019399460399995
Junio,2019-06-20,269.786989272,9413.45226944,134.8633314985,104.409271173,35.7492986302
Junio,2019-06-21,283.5231959485,9834.815662445,138.2909989465,107.477318091,37.6148928542
Junio,2019-06-22,304.958975355,10632.19036025,142.45720983,113.9370478345,38.5555758883
Junio,2019-06-23,312.165127896,10901.1200577,139.4408236195,116.9567428335,37.6834513703
Junio,2019-06-24,305.9444495025,10838.16204985,135.760748753,115.8737076345,36.78626023725
Junio,2019-06-25,312.8847321085,11399.0593033,134.505123622,114.578250826,36.5808260767
Junio,2019-06-26,338.676763395,12776.04342785,133.63284676950002,106.988298809,36.039961395
Junio,2019-06-27,311.003337817,11901.49830465,121.3543604745,96.08313644605,34.2952363854
Junio,2019-06-28,302.985689064,11679.8350409,117.74501005,97.40846640215,34.07498282465
Junio,2019-06-29,308.398696742,11954.64432405,125.981870527,97.77890949725,34.40623285115
Junio,2019-06-30,306.742785173,11488.6959693,128.350331945,94.01159604985,33.9206880886
