mes,date,ethereum,bitcoin,litecoin,monero,binance
Abril,2020-04-01,132.6827483405,6407.47365131,38.41337464485,47.54778813635,12.3997231094
Abril,2020-04-02,141.259632652,6842.08280046,40.449836157350006,50.287622980250006,13.0764796239
Abril,2020-04-03,143.2596289365,6838.278270995001,40.38460796305,52.31864675385,13.2840010227
Abril,2020-04-04,142.749567911,6787.719092895,40.3990666522,53.6103248514,13.61668116395
Abril,2020-04-05,144.11529940050002,6799.67172146,40.46408835850001,53.5495391266,13.71895977125
Abril,2020-04-06,156.4086277305,7027.335448655,42.5195498824,55.9985953986,14.40540592985
Abril,2020-04-07,169.7037258425,7282.32676301,45.658299696,57.69138574875,14.91199403715
Abril,2020-04-08,168.85173475099998,7254.7647692,45.55231779805,56.732878289400006,14.9122533973
Abril,2020-04-09,170.442449697,7260.271327410001,45.8788882295,57.611305208450005,14.97457570425
Abril,2020-04-10,162.9321242805,7053.145082065001,43.9000870682,55.66955570855,14.350355379
Abril,2020-04-11,158.23295785599998,6857.9951681,42.32754549955,53.60042721445,13.84016670235
Abril,2020-04-12,160.41872815,6965.512480955,42.64706509215,54.1440379984,14.23736296575
Abril,2020-04-13,156.18209601450002,6816.938200915,41.2291563435,52.7292172601,14.3859050547
Abril,2020-04-14,158.4051062345,6876.189216860001,41.25072886225,53.86530908145,15.3764033414
Abril,2020-04-15,156.756981219,6781.0335310850005,40.5789582882,54.0455252345,15.19158701355
Abril,2020-04-16,161.75835011200002,6844.977401325,40.80792301155,54.55310823095,14.96971670215
Abril,2020-04-17,172.013734501,7108.757408740001,42.6078763015,56.7663096364,15.6468388079
Abril,2020-04-18,179.779273984,7179.601849285,43.4576448568,57.32625798085,16.22387100345
Abril,2020-04-19,184.109870233,7223.78817208,43.5514775793,57.82696790045,16.40316149155
Abril,2020-04-20,178.2024073205,7037.89687074,41.9194237943,56.5001343412,15.73434887385
Abril,2020-04-21,172.865650719,6884.4970976,40.83943918365,55.0474920655,15.18691768995
Abril,2020-04-22,177.788802235,7006.823716955,41.5044567869,56.1010024863,15.43190210285
Abril,2020-04-23,184.714758395,7286.689778905,42.40028650645,58.18439546485,15.8363384955
Abril,2020-04-24,187.716245753,7504.188791265,44.0581624814,60.48251009815,16.10292880585
Abril,2020-04-25,192.6259558795,7581.518197915,45.00899121125,61.1115091176,16.19110888925
Abril,2020-04-26,197.056520723,7631.00107408,44.8263108472,61.1772748742,16.3413677273
Abril,2020-04-27,196.5034795665,7737.50989268,44.652650987,61.86496583895,16.43681022335
Abril,2020-04-28,196.8179887315,7772.66684179,45.1910588504,62.70034809555,16.422615241549998
Abril,2020-04-29,208.289569271,8328.901511510001,47.8147269699,64.5339963608,16.959708861400003
Abril,2020-04-30,216.9833071615,8986.953303105,48.75270054795,65.1743248822,17.45488981005
Mayo,2020-05-01,212.7044533715,8857.89352459,47.65536790195,63.779033826550005,17.45961571515
Mayo,2020-05-02,214.3631022795,8909.277066384999,48.5078710262,64.45389350580001,17.5176003168
Mayo,2020-05-03,213.981620527,8999.37629979,48.7973957702,63.62358122225,17.413408357050002
Mayo,2020-05-04,205.438059464,8800.96532272,47.1917948148,60.91825394145,16.908674349850003
Mayo,2020-05-05,207.9048773295,8959.62085946,47.13800471575,60.99078562585,17.0248000253
Mayo,2020-05-06,207.7877505495,9189.08693008,46.860440720300005,60.31166519675,16.90736416635
Mayo,2020-05-07,208.233652056,9565.4932465,46.54926556905,61.48108254775,16.8198512735
Mayo,2020-05-08,212.5792131905,9881.958211655,47.5875092973,64.59325967115001,17.17677557025
Mayo,2020-05-09,211.905322988,9747.253742595,48.036457106,63.84593413825,17.18733193065
Mayo,2020-05-10,197.1316777155,8995.344040105,43.9174105151,59.34758283975,15.8285952375
Mayo,2020-05-11,186.0403314085,8703.897075605,41.49954440385,58.99677303075,14.88710471745
Mayo,2020-05-12,188.6515708405,8759.77098339,42.04854678105,60.65551136525,15.57685533445
Mayo,2020-05-13,194.662514635,9061.633183745002,42.7510440732,63.6862141739,15.985896498550002
Mayo,2020-05-14,200.4932078485,9524.15152744,43.3542087252,64.3751827496,16.2304658106
Mayo,2020-05-15,198.661035451,9508.61324892,43.2658607803,64.56631932970001,16.05337023595
Mayo,2020-05-16,198.636393537,9412.44957613,43.15980258835,64.03246802515,15.9407498245
