mes,date,ethereum,bitcoin,litecoin,monero,binance
Noviembre,2019-11-02,184.2533131645,9313.537147135,58.77714511775,62.067130109900006,20.129588894100003
Noviembre,2019-11-03,182.421179033,9260.52943164,58.3039961194,63.2319745188,20.1607321792
Noviembre,2019-11-04,184.9222696825,9348.268707705,60.2799439372,63.1447463085,20.5498614725
Noviembre,2019-11-05,187.7949080455,9357.175224785,62.6568928319,62.92118645,20.6850202592
Noviembre,2019-11-06,191.1074645865,9364.573175425,63.6127418862,63.7195432434,20.59775948525
Noviembre,2019-11-07,189.214048349,9285.414680275,62.74599414745,64.5818552093,20.60352723585
Noviembre,2019-11-08,185.6786667405,9024.146750865,60.97816817355,61.94457725585,20.08392548835
Noviembre,2019-11-09,184.870384757,8842.490901125,61.26650145285,61.57484477995,19.7925063981
Noviembre,2019-11-10,187.8036989295,8954.994088935,63.2019908282,63.2669636484,20.17934937515
Noviembre,2019-11-11,187.7123703895,8890.944034105,62.85363714625,62.82827773045,20.280314480500003
Noviembre,2019-11-12,186.069541342,8769.59816049,61.5821241509,63.8095139674,20.47857964145
Noviembre,2019-11-13,187.63491358700003,8799.246456035,61.464802597550005,63.909150703600005,21.17110679055
Noviembre,2019-11-14,186.8134402215,8759.74776965,60.3161313662,65.1172606406,21.2433076034
Noviembre,2019-11-15,182.8156958525,8607.858805725,59.00424919865,63.86669532775001,20.736435324650003
Noviembre,2019-11-16,182.070475326,8532.985652250001,58.3257254334,62.2612675491,20.36310500115
Noviembre,2019-11-17,185.264073288,8614.378556745,59.507122616450005,62.43838549515,20.3253019902
Noviembre,2019-11-18,183.0513354555,8463.426522425001,57.9675419698,60.83370423755,19.6844840484
Noviembre,2019-11-19,178.862560292,8254.23974828,56.26819578875,59.3366031854,19.00423854435
Noviembre,2019-11-20,177.1417927665,8123.875887195,55.876183581700005,58.7735150494,18.38942268385
Noviembre,2019-11-21,167.787168276,7853.739869344999,52.7953475376,56.03121868385,17.4040312984
Noviembre,2019-11-22,152.6860958145,7317.04465645,48.14015757885,51.81265693205,15.97972002685
Noviembre,2019-11-23,150.8514016575,7296.838373445,47.74175359555,51.535832858800006,15.80884275245
Noviembre,2019-11-24,148.400309731,7218.93324835,46.7581099302,50.2758029976,15.8850418773
Noviembre,2019-11-25,142.0051536385,6968.511927415,45.1156656605,49.09928520235,14.965312631
Noviembre,2019-11-26,147.61081988299998,7209.401324435,46.6016773378,51.02408956495,15.54319810025
Noviembre,2019-11-27,149.206408996,7296.933977535,46.9792277429,53.82617366925,15.56920592345
Noviembre,2019-11-28,153.8523578915,7592.097229965,47.787313113950006,55.4661302922,15.93865501965
Noviembre,2019-11-29,154.154420248,7620.967947155,48.20680865575,55.0326627325,15.99333172095
Noviembre,2019-11-30,153.9583175715,7675.975639025,48.18687509595,55.341516818550005,15.95492230255
Diciembre,2019-12-01,149.77992460349998,7431.479074445,47.27058904275,53.7279414216,15.39870743555
Diciembre,2019-12-02,149.861881802,7354.109200855,46.56692700175,53.4642733544,15.4298593034
Diciembre,2019-12-03,148.156048415,7324.10801137,45.6929840496,54.3572865462,15.3009223961
Diciembre,2019-12-04,147.8408545035,7355.353703639999,45.5594022295,53.7233093004,15.3501359001
Diciembre,2019-12-05,149.30724264949998,7488.054356645,45.5541369783,53.49824490575,15.51358582275
Diciembre,2019-12-06,148.63852213299998,7469.58588023,45.22849207885,54.7009934156,15.65576057535
Diciembre,2019-12-07,149.087247312,7557.831552235,45.8035829951,54.41900604675,15.74053661755
Diciembre,2019-12-08,150.35313379899998,7555.348948414999,45.9774926075,54.6044286323,15.6803786657
Diciembre,2019-12-09,149.767654739,7492.038434485,45.3898925918,53.8641321611,15.6014744314
Diciembre,2019-12-10,146.73620960850002,7335.03330835,44.60698949775,53.70308142525,15.12555317635
Diciembre,2019-12-11,145.0922838255,7259.841901735,44.3259283535,53.38306149475,14.9158302324
Diciembre,2019-12-12,143.5943160005,7215.6903516,43.8931806102,53.2927542329,14.72648732395
Diciembre,2019-12-13,144.8018155325,7260.341702575,44.10648592785,52.91265149915,14.8676841893
Diciembre,2019-12-14,143.9818196215,7203.02260371,44.0873772042,52.04475911415,14.6918331258
Diciembre,2019-12-15,141.676151043,7052.725725335,43.53760842165,51.1119480046,14.37932574425
Diciembre,2019-12-16,137.84075523,7037.42573791,41.95765814385,50.048052126200005,13.99212469835
Diciembre,2019-12-17,127.7033062935,6776.024610285,38.670497964,47.16259570365,12.88083567415
Diciembre,2019-12-18,126.5871091365,6932.517075035,38.8864648756,46.5609441936,12.94665889445
Diciembre,2019-12-19,130.0811530965,7193.992206055,40.095121811750005,47.7109752603,13.375502814
Diciembre,2019-12-20,128.370826463,7172.02296375,40.13105555405,47.20759472065,13.41236747425
Diciembre,2019-12-21,128.3798762525,7167.98118023,40.03552113195,46.23991554145,13.45612103395
Diciembre,2019-12-22,130.5442581955,7342.606091109999,41.10395097665,46.7871340719,13.61010759085
Diciembre,2019-12-23,131.074237711,7491.18435555,41.63549952175,47.9638278242,13.6524173534
Diciembre,2019-12-24,129.490532147,7402.62272118,40.95453878735,47.2332975809,13.5472278063
Diciembre,2019-12-25,126.9769954555,7289.005527505,40.3204206608,46.3410412957,13.2706408459
Diciembre,2019-12-26,128.152397078,7294.344567135,40.5897956748,45.7435703965,13.34034786545
Diciembre,2019-12-27,126.459191447,7276.73158525,40.80794579765,45.4639746041,13.28140114085
Diciembre,2019-12-28,128.578932938,7342.973030845,42.4704600936,45.50145158915,13.564232528000002
Diciembre,2019-12-29,132.40442611449998,7396.90693819,43.4445124288,46.5847121553,13.93598290595
Diciembre,2019-12-30,134.151459822,7365.566083795,43.51771748605,46.532938868200006,14.19749789525
Diciembre,2019-12-31,131.2654119805,7252.53386854,42.1157133055,45.54353038355,13.87200641535
