mes,date,ethereum,bitcoin,litecoin,monero,binance
Mayo,2021-05-10,3940.962446355,56795.40490224,376.04954401,461.498750435,643.548924405
Mayo,2021-05-11,3981.049144365,55740.598689805,362.07898936,437.45841293,647.854602845
Mayo,2021-05-12,4074.09957242,53544.94814499,348.108670365,435.053740385,636.1614404449999
Mayo,2021-05-13,3790.985366405,49155.431168954994,312.15457178500003,395.7633230400001,581.6044445
Mayo,2021-05-14,3937.208481125,50153.34868519,323.402859345,409.837199345,590.760063865
Mayo,2021-05-15,3883.653782275,48651.90359948,314.59172813,411.41989038,585.8412558800001
Mayo,2021-05-16,3614.923781655,46841.697404415,302.06722998500004,388.315649995,570.5303871149999
Mayo,2021-05-17,3358.387234115,44415.42316701501,279.575274615,361.92408166,525.221301585
Mayo,2021-05-18,3404.4346216900003,44090.144930505005,298.72827499,344.018888055,515.578221805
Mayo,2021-05-19,2695.198009995,37113.80669814,225.510020885,249.22831067,399.58513058000005
Mayo,2021-05-20,2581.687120155,38756.800405015005,196.24385753,235.921396805,355.19184909499995
Mayo,2021-05-21,2525.776116185,37894.31374996501,188.423399405,278.77312225500003,345.54970209500004
Mayo,2021-05-22,2326.05371556,37107.36909525,173.72040665999998,242.98836046,310.54408089000003
Mayo,2021-05-23,2060.94022247,34758.278776415,147.549090325,219.25598565,263.52081248
Mayo,2021-05-24,2381.617621835,37193.11018977,162.27388281,236.44363635,304.44790441
Mayo,2021-05-25,2572.44526967,38178.88935686,181.26740105,246.39494127,341.163324855
Mayo,2021-05-26,2781.91510792,39343.956518355,192.053350895,256.831033075,362.41108159
Mayo,2021-05-27,2765.68011456,38813.760674025005,194.77542154,256.6431444,364.19045722
Mayo,2021-05-28,2548.862299885,36818.00365611,182.34575218,243.024175785,343.51812025000004
Mayo,2021-05-29,2387.7147622,35464.21396881,173.32569151,263.233944775,321.74734641500004
Mayo,2021-05-30,2330.51116099,34960.703420445,168.29229901999997,247.28363497,315.297352735
Mayo,2021-05-31,2497.68012091,35855.09627588,176.084190765,259.432403195,331.96058424
Junio,2021-06-01,2635.449123655,36841.911078970006,184.6506187,264.485973925,352.39718395
Junio,2021-06-02,2678.39693886,37098.82316626,184.952787865,278.905454245,384.810960145
Junio,2021-06-03,2779.469596185,38361.462454755005,190.074746265,301.05622865,412.17063415
Junio,2021-06-04,2709.901500795,37480.104282505,181.78410732,289.8742829,397.35898549
Junio,2021-06-05,2687.8593036,36409.06319313,176.77651845,276.46784768500004,400.48512295
Junio,2021-06-06,2679.801743695,35870.50052111,176.26836806,269.744966125,391.193068325
Junio,2021-06-07,2714.59011925,35135.606698355,171.656200095,264.772265905,381.67556836
Junio,2021-06-08,2468.19642365,32565.915224525,155.072819445,239.48059669000003,343.080594565
Junio,2021-06-09,2518.63423797,35006.61859047,162.943702925,256.56011656500004,356.580223925
Junio,2021-06-10,2527.679680045,37090.95954189,168.742524485,268.791749905,361.233932725
Junio,2021-06-11,2411.142145505,36826.57210196499,167.19162161,249.451250145,353.39067658
Junio,2021-06-12,2356.492935355,36068.55784794,159.32300215499998,242.015259545,337.34814638
Junio,2021-06-13,2430.004039705,37093.445075785,164.242162065,249.785665525,350.084991905
Junio,2021-06-14,2537.910536625,39867.82429948,173.34815043999998,267.167024935,366.164787825
Junio,2021-06-15,2577.19115584,40452.368885395,176.744383655,277.857714785,371.797430715
Junio,2021-06-16,2454.48968594,39346.40550179,171.09834534499998,274.35687347,355.232586185
Junio,2021-06-17,2384.738483335,38476.67213605,168.420162665,271.784518855,354.148459205
Junio,2021-06-18,2262.251712215,36721.55753931501,159.69219745499998,270.58296716,342.56080737
Junio,2021-06-19,2223.64996149,35695.429265415,156.88259987,273.459095495,338.77804902
Junio,2021-06-20,2162.672653315,34745.779780490004,150.277255975,259.901213195,325.782699415
Junio,2021-06-21,2063.324746785,33508.78758154,139.871248685,233.07175009,305.616519575
Junio,2021-06-22,1850.3802087,31093.038211215,119.09480631,203.33597991,258.66021992000003
Junio,2021-06-23,1935.550962905,33263.020429085,124.7764962,208.447923145,280.664785755
Junio,2021-06-24,1959.885717605,33807.033653255,130.56766623,215.59844047,299.0877372
Junio,2021-06-25,1906.07994395,33419.065930845,131.350447015,210.052457855,294.90762855
Junio,2021-06-26,1784.869621505,31411.044493445,124.16693739,194.1399015,277.27539841500004
Junio,2021-06-27,1895.601994745,33363.942251805,128.783293395,203.87020583,280.71941473
Junio,2021-06-28,2051.71045117,34560.983841745,134.889241095,211.40908464,291.33622695500003
Junio,2021-06-29,2159.23950999,35397.29795482,143.25988266500002,219.72939813,302.33024571
Junio,2021-06-30,2186.87484987,35080.45581762,141.550444835,216.35284168,293.2896917
