mes,date,ethereum,bitcoin,litecoin,monero,binance
Octubre,2020-10-29,387.258215455,13296.05364894,54.882181145,124.97265334,29.967021535
Octubre,2020-10-30,383.27856744,13393.85747895,54.04859083,121.54863999,28.890076275
Octubre,2020-10-31,387.15269826,13742.872063075,54.819289665,124.630633225,28.531134485
Noviembre,2020-11-01,391.14082384000005,13745.20592429,55.116925305,125.287528955,28.38327461
Noviembre,2020-11-02,392.129191885,13525.74136998,54.958388465,122.37267003,28.555524825
Noviembre,2020-11-03,380.414066105,13655.211654915,52.96042284,118.85610111,26.890538675
Noviembre,2020-11-04,392.74663656,13899.619269385,53.30682423499999,117.873471105,26.461685115
Noviembre,2020-11-05,407.38587827,14904.246775325,56.86283249,115.47058163,27.309022185
Noviembre,2020-11-06,434.59145957,15565.13868422,60.872853035,120.332564065,28.546850505
Noviembre,2020-11-07,447.06591145,15080.149240205,60.99714697,117.913915185,28.415307445
Noviembre,2020-11-08,445.4671195,15190.715116845,60.34702983,115.50058945,28.100057040000003
Noviembre,2020-11-09,446.2567472550001,15325.33307433,59.809378375,118.05788,28.166023065
Noviembre,2020-11-10,446.679250465,15287.64461955,58.62744099,116.03484239,28.086541925
Noviembre,2020-11-11,461.55189864,15603.133813765,59.37664894,115.596650815,28.245785935
Noviembre,2020-11-12,459.875127085,15919.888015635,59.377539895,112.678024055,27.75349056
Noviembre,2020-11-13,466.257754755,16227.66532029,63.166527365,113.3112694,28.021997825
Noviembre,2020-11-14,464.0737533300001,16033.50065474,63.881529355,115.27429675,27.79601557
Noviembre,2020-11-15,450.62420973,15958.32218632,62.690692825,115.34792609,27.64331801
Noviembre,2020-11-16,454.666335285,16348.44356511,67.08417968,116.59377783,27.84057902
Noviembre,2020-11-17,471.504420905,17173.73277318,73.83468400000001,121.664807385,28.461044155
Noviembre,2020-11-18,478.915438475,17873.427878895,73.03794411999999,123.1494846,28.1623598
Noviembre,2020-11-19,472.91298608,17751.050919335,77.504470115,120.3945949,27.99661705
Noviembre,2020-11-20,492.62089965,18269.511640375,82.72017591,120.61675797,28.68186461
Noviembre,2020-11-21,527.232569685,18690.48980648,84.32723673,124.625856495,29.541179915
Noviembre,2020-11-22,546.944832035,18180.17698032,83.64495004,124.669211615,30.081517695
Noviembre,2020-11-23,580.62641581,18356.111420325,85.67478967,126.7439327,30.431526435
Noviembre,2020-11-24,607.5042910899999,18738.46356853,90.20384061,134.806513075,32.982475845
Noviembre,2020-11-25,582.382777445,18986.056043805,85.137827665,132.17863285,33.028354065
Noviembre,2020-11-26,530.569405655,17608.660491964998,74.149012925,120.662030875,29.13432853
Noviembre,2020-11-27,514.00988443,16985.7239069,69.70809233,117.129243825,28.004968195
Noviembre,2020-11-28,528.085111025,17382.295951125,71.69328016,119.563238355,28.80289631
Noviembre,2020-11-29,554.294967215,17921.37289783,76.258128895,122.673934395,29.705586215
Noviembre,2020-11-30,593.38914596,18963.79290604,82.59800652,125.79182808,30.659810205
Diciembre,2020-12-01,603.457274065,19083.948206865,86.79549562,127.08175194999998,30.678021945
Diciembre,2020-12-02,591.38174319,18828.02425044,86.75029242,126.94057774,30.32952165
Diciembre,2020-12-03,605.39952212,19245.988158695,88.46533517,130.191128385,30.373712905
Diciembre,2020-12-04,594.133313955,19104.298813995003,84.18565624,131.31753739,30.02107539
Diciembre,2020-12-05,579.85106086,18875.321470075003,81.66152124999999,129.102648655,29.38021696
Diciembre,2020-12-06,595.60181833,19144.1969836,82.81980056500001,131.63730942,29.614838945
Diciembre,2020-12-07,594.17329308,19171.485297865,84.329839295,138.98602654,29.37343763
Diciembre,2020-12-08,573.610405785,18776.71189154,80.34525133,138.110584965,28.49990286
Diciembre,2020-12-09,555.143419365,18280.92023559,75.35945775,131.72820468999998,27.687441455
Diciembre,2020-12-10,562.1921006,18255.182470665,75.52332722,132.33985474000002,27.835278155
Diciembre,2020-12-11,549.09417674,17943.99261704,72.543090675,135.78851367,27.253172535
Diciembre,2020-12-12,559.2925215600001,18482.795975705,74.79934771500001,145.49061501,27.78517655
Diciembre,2020-12-13,579.1736191800001,19057.93433072,79.77415868,148.04831787,28.65667342
Diciembre,2020-12-14,583.80569429,19158.90492547,81.150627165,154.271287615,29.433979370000003
Diciembre,2020-12-15,588.43825008,19302.424983935,82.70403049000001,153.18635717,29.8389771
Diciembre,2020-12-16,609.33972679,20378.61258714,85.93921295000001,153.299654875,29.830530885
